"code","nom","adresse","latitude","longitude","horaires","jours_ouvert","image_url","email","telephone","ispmr","zone","paiement","acces","ouvert","actif","region.code","region.libelle","type.code","type.libelle"
809,"RU Bullier","39 avenue Georges Bernanos 75005 Paris",48.8401,2.3373718,"Du lundi au vendredi de 11h30 à 14h00, Accessible à tout étudiant","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/809/preview",NA,NA,FALSE,"Paris 05","Carte bancaire, IZLY","RER B : Port-Royal",TRUE,NA,22,"Paris",1,"Restaurant"
832,"Cafétéria Institut Catholique de Paris","21 rue d'Assas 75006 Paris",48.848026,2.3296084,"Du lundi au vendredi de 8h à 18h, Vente à emporter, Accessible aux étudiants et personnels de l'Institut Catholique de Paris.","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/832/preview",NA,NA,FALSE,"Paris 06","Espèces, Carte bancaire","Métro : Saint-Sulpice",TRUE,NA,22,"Paris",2,"Cafétéria"
109,"Resto U' Le Théorème","115 allées louis Lareng, 31077 Toulouse",43.5619,1.4638067,"Du lundi au vendredi de 11h15 à 13h30 et de 18h30 à 21h, Attention, ces horaires sont susceptibles d'évoluer.","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/109/preview","restaurant.rangueil@crous-toulouse.fr","05.62.25.62.09",TRUE,"Toulouse","Carte bancaire, IZLY","Métro B - Station Université Paul Sabatier",TRUE,NA,5,"Toulouse",1,"Restaurant"
2368,"Cafet' Pharma","15 Avenue Charles Flahaut",43.62238,3.8623862,"11h à 14h30","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)",NA,NA,NA,FALSE,"Montpellier","Espèces, Carte bancaire","",TRUE,NA,18,"Montpellier",2,"Cafétéria"
1182,"R.U. Mont Houy 1","Campus universitaire Le Mont Houy , 59300 AULNOY LEZ VALENCIENNES",50.32789,3.515598,"11h15 - 13h30","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/1182/preview","restaurant.monthouy1@crous-lille.fr","03.59.61.70.63",TRUE,"Valenciennes (domaine universitaire)","IZLY","Tram Arrêt Chemin vert",TRUE,NA,16,"Lille",1,"Restaurant"
1489,"Class'Crous (Roubaix)","campus gare Roubaix",50.69566,3.1633048,"11h30 - 13h30","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/1489/preview","antenne.roubaix@crous-lille.fr",NA,TRUE,"Roubaix","Carte bancaire, IZLY","Métro Gare Jean Lebas",TRUE,NA,16,"Lille",5,"Brasserie"
73,"Cafétéria LEBON","25 rue Philippe Lebon, 76600 Le Havre",49.495728,0.131639,"du lundi au vendredi de 8h30 à 16h00","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(TRUE, TRUE, TRUE, TRUE, TRUE, TRUE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, TRUE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/73/preview","resto-porteoceane@crous-normandie.fr","02.32.74.40.41",TRUE,"Le havre","Carte bancaire, IZLY","Bus",TRUE,NA,31,"Normandie",2,"Cafétéria"
1352,"Cafétéria IUT de Paris - Rive de Seine","143 avenue de Versailles 75016 Paris",48.842033,2.2679613,"Du lundi au vendredi de 8h00 à 16h00, Vente à emporter, Accessible aux étudiants et personnels d'Université de Paris.","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/1352/preview",NA,NA,FALSE,"Paris 16","Espèces, IZLY","Métro : Chardon-Lagache, Tramway T3 : Pont du Garigliano, Bus : 62, 22",TRUE,NA,22,"Paris",2,"Cafétéria"
1001,"Cafétéria Montperrin","26 rue du Pigonnet - 13090 Aix-en-Provence",43.517357,5.437928,"Du lundi au vendredi : 7h30-14h15","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)",NA,NA,"04.42.27.42.33",TRUE,"Aix","Carte bancaire, IZLY","",TRUE,NA,26,"Aix-Marseille",2,"Cafétéria"
174,"RU CentraleSupélec Eiffel","8, rue Joliot Curie - 91190 Gif-sur-Yvette",48.71044,2.1691911,"11h30-14h, 18h30-21h","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/174/preview",NA,"01.69.85.28.33",TRUE,"Essonne","IZLY","",TRUE,NA,6,"Versailles",1,"Restaurant"
1637,"Libre-service Sorbonne - Clignancourt","4 rue Francis de Croisset, 75018 Paris",48.89969,2.3467278,"Du lundi au vendredi de 9h30 à 17h30, Le samedi de 10h00 à 15h00, Vente à emporter, Accessible aux étudiants et personnels de Sorbonne Université","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(TRUE, TRUE, TRUE, TRUE, TRUE, TRUE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, TRUE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/1637/preview",NA,NA,FALSE,"Paris 18","Espèces, Carte bancaire","Métro : Porte de Clignancourt, ligne 4",TRUE,NA,22,"Paris",6,"Libre-service"
80,"Cafétéria l'ESTUDIANTINE","Avenue de l'université - 76800 Saint Etienne du Rouvray",49.386852,1.069477,"Du lundi au vendredi de 10h00 à 13h30","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/80/preview","resto-madrillet@crous-normandie.fr","02.35.65.00.06",FALSE,"Saint etienne du rouvray","Carte bancaire, IZLY","Métro",TRUE,NA,31,"Normandie",2,"Cafétéria"
177,"Cafétéria La Terrasse","1, allée de l’Université - 92000 Nanterre",48.905853,2.2148557,"8h30-14h","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/177/preview",NA,"01.47.21.63.64",TRUE,"Hauts de seine","Carte bancaire, IZLY","",TRUE,NA,6,"Versailles",2,"Cafétéria"
1180,"R.U. L'Epi (Lille CHR)","Rue Ambroise Paré , 59120 LOOS",50.60413,3.030797,"Du lundi au vendredi de 11h15 à 13h30","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(TRUE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, TRUE, FALSE), c(TRUE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/1180/preview","restaurant.lepi@crous-lille.fr","03.59.61.70.09",TRUE,"Lille (chr)","IZLY","Métro CHU EURASANTE",TRUE,NA,16,"Lille",1,"Restaurant"
2260,"Foodtruck Pâtes/Pizzas (campus Cité Scientifique)","avenue carl von linné Villeneuve d'Ascq",50.608597,3.1434126,"11h30 - 13h30","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE), c(TRUE, FALSE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/2260/preview",NA,NA,TRUE,"Villeneuve d'ascq (cité scientifique)","Carte bancaire, IZLY","Métro cité scientifique, 4 cantons",TRUE,NA,16,"Lille",7,"Foodtruck"
2320,"Restaurant Le Meurein (Université Catholique de Lille)","125 Rue Meurein, 59800 Lille",50.632904,3.048012,"","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)",NA,NA,"03.20.15.97.76",NA,"Villeneuve d'ascq (pont de bois)","","",TRUE,NA,16,"Lille",4,"Restaurant agréé"
1687,"Restaurant administratif Pitié","105 boulevard de l'Hôpital 75013 Paris",48.83682,2.36006,"Du lundi au vendredi de 11h30 à 14h30","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)",NA,NA,NA,FALSE,"Paris 13","Espèces, Carte bancaire","Métro : Saint-Marcel",TRUE,NA,22,"Paris",1,"Restaurant"
2212,"RU Escoffier","22, cours Pierre Vasseur - 31120 Palaiseau",48.712795,2.2051492,"11h30-14h","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)",NA,NA,"01.75.31.91.30",FALSE,"Essonne","IZLY","",TRUE,NA,6,"Versailles",1,"Restaurant"
1668,"Cafétéria Champollion","18 bis rue de la Sorbonne 75005 Paris",48.84908,2.3430362,"Du lundi au vendredi de 8h00 à 18h00, Vente à emporter, Accessible à tout étudiant et personnel de l'enseignement supérieur.","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/1668/preview",NA,NA,FALSE,"Paris 05","Espèces, Carte bancaire","Métro 4 ou 10 Odéon, Métro 4 Maubert-Mutualité",TRUE,NA,22,"Paris",6,"Libre-service"
1126,"Restaurant des Quais","94 rue Pasteur - 69007 Lyon",45.7483,4.836525,"Du lundi au vendredi, 11h15 à 13h45","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(TRUE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/1126/preview","restaurant.quais@crous-lyon.fr","04.72.80.17.44",TRUE,"Les quais - berges du rhône","Carte bancaire, IZLY","Tram T2 - Arrêt Garibaldi Berthelot, Tram T1 - Arrêt Quais Claude Bernard",TRUE,NA,17,"Lyon",1,"Restaurant"
1697,"Restaurant administratif IUT de Paris Rive de Seine","143 avenue de Versailles 75016 Paris",48.842033,2.2679613,"Du lundi au vendredi de 11h30 à 14h30, Accessible aux personnels d'Université de Paris.","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)",NA,NA,NA,FALSE,"Paris 16","Espèces, IZLY","Métro : Chardon-Lagache, Tram T3 : Pont du Garigliano (traverser la Seine), Bus : 62, 22",TRUE,NA,22,"Paris",1,"Restaurant"
1486,"Cafétéria Lyon Sud","165 chemin du Grand Revoyet - 69 600 Pierre-Bénite",45.70071,4.8061943,"Du lundi au vendredi, 8h00 à 14h30","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/1486/preview","restaurant.lyonsud@crous-lyon.fr","04.72.30.27.50",TRUE,"Lyon sud","Carte bancaire, IZLY","Bus ligne 88 - Arrêt Pavillon chirurgical",TRUE,NA,17,"Lyon",2,"Cafétéria"
687,"Resto U' Vélodrome","Boulevard des Aiguilettes 54500 VANDOEUVRE-LÈS-NANCY",48.66678,6.1654987,"11h30 – 13h30 & 18h30 – 19h45 (lundi – jeudi), 11h30 – 13h30 (vendredi)","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/687/preview",NA,"03.83.53.33.50",FALSE,"Vandœuvre-lès-nancy","Carte bancaire, IZLY","",TRUE,NA,19,"Nancy-Metz",1,"Restaurant"
70,"Restaurant PANORAMA","Boulevard Siegfried - 76130 Mont St Aignan",49.456722,1.065421,"du lundi au vendredi de 11h30 à 13h30","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/70/preview","resto-panorama@crous-normandie.fr","02.35.70.70.45",TRUE,"Mont saint aignan","Carte bancaire, IZLY","",TRUE,NA,31,"Normandie",1,"Restaurant"
2309,"Lycée Pré de Cordy","Avenue Joséphine Baker, CS 90202, 24206 Sarlat la Canéda Cedex",44.869118,1.2032701,"","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)",NA,NA,NA,TRUE,"Dordogne","","",TRUE,NA,1,"Bordeaux",4,"Restaurant agréé"
117,"Resto U' Castres","Rue Firmin Oules, 81100 Castres",43.62478,2.26474,"Du lundi au vendredi de 11h30 à 13h30., Attention, ces horaires sont susceptibles d'évoluer.","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/117/preview","contact.castres@crous-toulouse.fr","05.61.12.54.89",TRUE,"Castres","Carte bancaire, IZLY","",TRUE,NA,5,"Toulouse",1,"Restaurant"
1137,"Cafet' Le Théorème","115 allées Louis Lareng, 31400 TOULOUSE",43.562443,1.46369,"Du lundi au vendredi de 7h30 à 18h30., Attention, ces horaires peuvent évoluer.","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(TRUE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/1137/preview","restaurant.rangueil@crous-toulouse.fr","05.62.25.62.09",TRUE,"Toulouse","Carte bancaire, IZLY","Métro ligne B - Station université Paul Sabatier",TRUE,NA,5,"Toulouse",2,"Cafétéria"
2272,"Brasserie La Ruche","9 bis, rue Joliot-Curie - 91190 Gif-sur-Yvette",48.862724,2.287592,"11h30-13h30","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)",NA,NA,NA,TRUE,"Yvelines","Carte bancaire, IZLY","",TRUE,NA,6,"Versailles",5,"Brasserie"
1187,"R.U. Sully (campus Cité Scientifique)","Avenue Paul Langevin - Cité Scientifique , 59650 VILLENEUVE D'ASCQ",50.60548,3.136452,"11h30 - 13h30 / 18h30 - 20h30","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/1187/preview","restaurant.sully@crous-lille.fr","03.74.09.12.65",TRUE,"Villeneuve d'ascq (cité scientifique)","IZLY","Métro 4 cantons",TRUE,NA,16,"Lille",1,"Restaurant"
2360,"La Table d'Henri (restaurant administratif - campus cité scientifique)","avenue paul langevin villeneuve d'Ascq",50.60847,3.14754,"11h-13h30","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)",NA,"restaurant.sully@crous-lille.fr","03.74.09.12.65",TRUE,"Villeneuve d'ascq (cité scientifique)","Carte bancaire, IZLY","Métro 4 cantons",TRUE,NA,16,"Lille",13,"Restaurant administratif"
1694,"Restaurant administratif Buffon","17 rue Hélène Brion 75013 Paris",48.82838,2.3817,"Du lundi au vendredi de 11h45 à 14h00, Ouvert aux personnels de l'enseignement supérieur.","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/1694/preview",NA,NA,FALSE,"Paris 13","Carte bancaire, IZLY","Ligne métro 14 arrêt Bibliothèque François Mitterrand",TRUE,NA,22,"Paris",1,"Restaurant"
1068,"Cafet' Heinlex","62 rue Michel Ange - 44600 Saint Nazaire",47.262413,-2.267132,"Du lundi au vendredi de 7h15 à 15h00.","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(TRUE, TRUE, TRUE, TRUE, TRUE, TRUE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, TRUE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/1068/preview",NA,NA,TRUE,"Saint-nazaire","Carte bancaire, IZLY","Bus Hélyce, T1 : arrêt Heinlex ;, Bus Ligne U1 - arrêt IUT",TRUE,NA,27,"Nantes",2,"Cafétéria"
1341,"Foodtruck","avenue des Facultés, SALOUEL",49.87285,2.2655,"","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/1341/preview","ru.amiens-sud.secretariat@crous-amiens.fr","03.22.71.91.50",TRUE,"Amiens campus","Carte bancaire, IZLY","",FALSE,NA,7,"Amiens",7,"Foodtruck"
2332,"Restaurant agrée - Lycée Louis LACHENAL - Annecy","335, Route de Champ Farcon - 74370 Argonay",45.93814,6.13285,"","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)",NA,NA,NA,TRUE,"Annecy","","",TRUE,NA,15,"Grenoble",4,"Restaurant agréé"
594,"Restaurant IUT Gratte-Ciel","17 rue de France - 69100 Villeurbanne",45.767227,4.886996,"Du lundi au vendredi, 11h15 - 13h30","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE), c(FALSE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/594/preview","restaurant.iut-gratteciel@crous-lyon.fr","04.78.03.53.48",TRUE,"Iut gratte ciel villeurbanne","Carte bancaire, IZLY","Métro A - Station Flachet, Bus ligne C26 - Arrêt rue de France - 4 août, Bus ligne 69 - Arrêt rue de France - IUT",TRUE,NA,17,"Lyon",1,"Restaurant"
2237,"Cafétéria Monod ","47 allée d'Italie - 69007 Lyon",45.730343,4.8266582,"8h à 15h","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/2237/preview","restaurant.ens@crous-lyon.fr","04.72.72.80.40",TRUE,"Ens-gerland","Carte bancaire, IZLY","Métro B - Station Debourg ou Ninkasi, Tram T1 - Arrêt ENS Lyon, Bus ligne C22 - Arrêt ENS Lyon",TRUE,NA,17,"Lyon",2,"Cafétéria"
689,"Market' Rimbaud","Île du Saulcy CS 60587 57010 METZ cedex 01",49.119263,6.1595473,"du lundi au vendredi : 7h30 - 20h, samedi et périodes de vacances scolaires : 9h30 - 15h30","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/689/preview",NA,"03.87.31.62.84",FALSE,"Metz","Carte bancaire, IZLY","",TRUE,NA,19,"Nancy-Metz",3,"épicerie"
1776,"Libre-service - Cafétéria Bichat","16 Rue Henri Huchard, 75018 Paris",48.89903,2.333601,"Du lundi au vendredi de 8h à 18h","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/1776/preview",NA,NA,TRUE,"Paris 18","Carte bancaire, IZLY","",TRUE,NA,22,"Paris",6,"Libre-service"
1328,"RU Cité internationale","23 boulevard Jourdan 75014 Paris",48.82002,2.3386934,"Du lundi au vendredi, 11h30-14h00, - 18h30-21h00, Samedi :, - 10h00-15h00","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, TRUE, FALSE), c(TRUE, TRUE, TRUE, FALSE, TRUE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/1328/preview",NA,NA,FALSE,"Paris 14","Carte bancaire, IZLY","RER B : Cité Universitaire, Tramway : T3 - Montsouris",TRUE,NA,22,"Paris",1,"Restaurant"
